estimator,min_score,mean_score,max_score,std_score,max_depth,n_estimators,learning_rate,C,gamma,kernel,coef0,degree,n_neighbors,weights,alpha,l1_ratio,loss,penalty
kNN,0.7196467991169978,0.7426762732661338,0.7625570776255708,0.012369275285843235,,,,,,,,,40,uniform,,,,
SGDClassifier,0.6979472140762463,0.7406490470382859,0.7784090909090908,0.02372158434738464,,,,,,,,,,,0.5,0.1,hinge,elasticnet
AdaBoostClassifier,0.6815286624203822,0.7395011402486279,0.7727272727272728,0.02529270788760866,,128,0.001,,,,,,,,,,,
SGDClassifier,0.7000000000000001,0.7283369551837999,0.7548209366391184,0.01985572385458813,,,,,,,,,,,0.5,0.1,log,elasticnet
SGDClassifier,0.6753246753246753,0.727475519011748,0.78239608801956,0.033511620219739274,,,,,,,,,,,1,0.1,log,elasticnet
kNN,0.7106382978723405,0.7233088835778638,0.7396061269146609,0.008050692807426409,,,,,,,,,128,distance,,,,
kNN,0.682608695652174,0.7002553236530425,0.722466960352423,0.012598836716532549,,,,,,,,,128,uniform,,,,
SGDClassifier,0.0,0.5999994963041316,0.6679611650485437,0.20000151108443398,,,,,,,,,,,1,0.95,log,l1
SGDClassifier,0.0,0.5998700464659439,0.6679611650485437,0.19995789556143703,,,,,,,,,,,1,0.99,log,elasticnet
SGDClassifier,0.0,0.5334625313235868,0.6679611650485437,0.2667321701386567,,,,,,,,,,,1,0.99,hinge,elasticnet
SGDClassifier,0.0,0.5333328296374649,0.6679611650485437,0.2666676740584036,,,,,,,,,,,1,0.7,hinge,l1
SGDClassifier,0.0,0.4982900945947299,0.6679611650485437,0.26984963082188174,,,,,,,,,,,0.5,0.9,hinge,l1
SGDClassifier,0.0,0.46692556634304205,0.6679611650485437,0.305674927529317,,,,,,,,,,,1,0.1,log,l1
SGDClassifier,0.0,0.46679586465692025,0.6679611650485437,0.3055904108570817,,,,,,,,,,,1,0.9,hinge,l1
SGDClassifier,0.0,0.46679586465692025,0.6679611650485437,0.3055904108570817,,,,,,,,,,,0.5,0.95,log,elasticnet
SGDClassifier,0.0,0.46679586465692025,0.6679611650485437,0.3055904108570817,,,,,,,,,,,0.5,1,hinge,l1
SGDClassifier,0.0,0.46666641481873244,0.6679611650485437,0.30550543103515543,,,,,,,,,,,1,0.9,log,elasticnet
SGDClassifier,0.0,0.46666641481873244,0.6679611650485437,0.30550543103515543,,,,,,,,,,,0.5,0.95,hinge,elasticnet
SGDClassifier,0.0,0.40025889967637535,0.6679611650485437,0.3268103649063729,,,,,,,,,,,1,0.95,hinge,l1
SGDClassifier,0.0,0.40012919799025354,0.6679611650485437,0.32670484988722437,,,,,,,,,,,0.5,0.5,hinge,l1
SGDClassifier,0.0,0.40012919799025354,0.6679611650485437,0.32670484988722437,,,,,,,,,,,0.5,1,log,l1
SGDClassifier,0.0,0.3999997481520658,0.6679611650485437,0.3265989408212845,,,,,,,,,,,0.5,1,hinge,elasticnet
SGDClassifier,0.0,0.39999974815206574,0.6679611650485437,0.3265989408212845,,,,,,,,,,,0.5,0.95,hinge,l1
SGDClassifier,0.0,0.39999974815206574,0.6679611650485437,0.3265989408212845,,,,,,,,,,,0.5,0.99,hinge,l1
SGDClassifier,0.0,0.39999949630413156,0.6679611650485437,0.32659924927099304,,,,,,,,,,,1,0.7,log,elasticnet
SGDClassifier,0.0,0.3998702983138781,0.6666666666666666,0.3264929460751254,,,,,,,,,,,1,0.1,hinge,l1
SGDClassifier,0.0,0.3998700464659438,0.6679611650485437,0.3264932545251169,,,,,,,,,,,1,1,hinge,l1
SGDClassifier,0.0,0.3997405966277562,0.6666666666666666,0.32638717401562833,,,,,,,,,,,0.5,1,log,elasticnet
SGDClassifier,0.0,0.3721994782465327,0.6679611650485437,0.3143178941578158,,,,,,,,,,,0.5,0.7,hinge,l1
SGDClassifier,0.0,0.35398181393352174,0.7379134860050891,0.35478713068665657,,,,,,,,,,,0.5,0.7,hinge,elasticnet
SGDClassifier,0.0,0.33359223300970875,0.6679611650485437,0.33359253440616904,,,,,,,,,,,1,0.5,log,l1
SGDClassifier,0.0,0.33346253132358683,0.6679611650485437,0.33346323602906924,,,,,,,,,,,1,0.7,hinge,elasticnet
SGDClassifier,0.0,0.33346253132358683,0.6679611650485437,0.33346323602906924,,,,,,,,,,,1,0.95,hinge,elasticnet
SGDClassifier,0.0,0.33346253132358683,0.6679611650485437,0.33346323602906924,,,,,,,,,,,1,0.99,log,l1
SGDClassifier,0.0,0.33346253132358683,0.6679611650485437,0.33346323602906924,,,,,,,,,,,0.5,0.5,log,l1
SGDClassifier,0.0,0.33333308148539914,0.6679611650485437,0.3333335851820287,,,,,,,,,,,1,0.7,log,l1
SGDClassifier,0.0,0.33333308148539914,0.6679611650485437,0.3333335851820287,,,,,,,,,,,1,0.5,log,elasticnet
SGDClassifier,0.0,0.3333328296374649,0.6679611650485437,0.3333338370303435,,,,,,,,,,,1,1,hinge,elasticnet
SGDClassifier,0.0,0.33307392996108953,0.6666666666666666,0.33307423300227434,,,,,,,,,,,0.5,0.5,log,elasticnet
SGDClassifier,0.0,0.3330739299610895,0.6666666666666666,0.33307423300227434,,,,,,,,,,,1,1,log,elasticnet
SGDClassifier,0.0,0.2667958646569202,0.6679611650485437,0.32675757334335,,,,,,,,,,,0.5,0.99,log,elasticnet
SGDClassifier,0.0,0.26666666666666666,0.6666666666666666,0.3265986323710904,,,,,,,,,,,0.5,0.1,hinge,l1
SGDClassifier,0.0,0.26666641481873243,0.6679611650485437,0.3265988380048768,,,,,,,,,,,0.5,0.7,log,elasticnet
SGDClassifier,0.0,0.26666641481873243,0.6679611650485437,0.3265988380048768,,,,,,,,,,,0.5,0.99,log,l1
SGDClassifier,0.0,0.26666641481873243,0.6679611650485437,0.3265988380048768,,,,,,,,,,,0.5,0.9,hinge,elasticnet
SGDClassifier,0.0,0.2665369649805448,0.6666666666666666,0.32643997414611403,,,,,,,,,,,0.5,0.95,log,l1
SGDClassifier,0.0,0.2665369649805448,0.6666666666666666,0.32643997414611403,,,,,,,,,,,1,0.9,hinge,elasticnet
SGDClassifier,0.0,0.2665369649805448,0.6666666666666666,0.32643997414611403,,,,,,,,,,,0.5,0.1,log,l1
SGDClassifier,0.0,0.2665369649805448,0.6666666666666666,0.32643997414611403,,,,,,,,,,,0.5,0.7,log,l1
SGDClassifier,0.0,0.2664072632944229,0.6666666666666666,0.3262811872132835,,,,,,,,,,,1,0.95,log,elasticnet
SGDClassifier,0.0,0.20012944983818767,0.6679611650485437,0.3057029669428381,,,,,,,,,,,0.5,0.99,hinge,elasticnet
SGDClassifier,0.0,0.20012944983818767,0.6679611650485437,0.3057029669428381,,,,,,,,,,,1,0.5,hinge,l1
SGDClassifier,0.0,0.20012944983818767,0.6679611650485437,0.3057029669428381,,,,,,,,,,,1,0.5,hinge,elasticnet
SGDClassifier,0.0,0.2,0.6666666666666666,0.30550504633038933,,,,,,,,,,,0.5,0.9,log,l1
SGDClassifier,0.0,0.2,0.6666666666666666,0.30550504633038933,,,,,,,,,,,1,0.99,hinge,l1
SGDClassifier,0.0,0.1998702983138781,0.6666666666666666,0.3053071074001269,,,,,,,,,,,1,0.9,log,l1
AdaBoostClassifier,0.1388888888888889,0.19644103924347492,0.2414860681114551,0.033628346978965364,,32,3,,,,,,,,,,,
AdaBoostClassifier,0.13240418118466898,0.1957925684730529,0.2414860681114551,0.03477487777344839,,16,3,,,,,,,,,,,
AdaBoostClassifier,0.1388888888888889,0.19393913665595588,0.2414860681114551,0.03429646557504693,,128,3,,,,,,,,,,,
SGDClassifier,0.0,0.13333333333333333,0.6666666666666666,0.26666666666666666,,,,,,,,,,,0.5,0.9,log,elasticnet
SGDClassifier,0.0,0.06679611650485437,0.6679611650485437,0.2003883495145631,,,,,,,,,,,1,1,log,l1
