estimator,min_score,mean_score,max_score,std_score,max_depth,n_estimators,learning_rate,C,gamma,kernel,coef0,degree,n_neighbors,weights,alpha,l1_ratio,loss,penalty
SGDClassifier,0.922680412371134,0.9433447189953983,0.9712793733681463,0.015636573057384105,,,,,,,,,,,0.01,0.9,log,l1
SGDClassifier,0.9259259259259259,0.9430279484572213,0.9690721649484536,0.012188324550785523,,,,,,,,,,,0.01,0.5,log,l1
RandomForestClassifier,0.9158415841584159,0.9423372227139699,0.9567430025445292,0.011844101210175585,3,8,,,,,,,,,,,,
SGDClassifier,0.9222520107238606,0.941770502532693,0.9616368286445013,0.011825433668736864,,,,,,,,,,,0.01,0.95,log,l1
SGDClassifier,0.9214659685863874,0.9406136791011587,0.9616368286445013,0.01297141824346181,,,,,,,,,,,0.01,1,log,elasticnet
GradientBoostingClassifier,0.917705735660848,0.9375321000817586,0.9593908629441625,0.013382089458101662,,128,0.001,,,,,,,,,,,
XGB,0.9199999999999999,0.9373945950265945,0.9562982005141389,0.012218839212133967,3,,0.001,,0.01,,,,,,,,,
XGB,0.9199999999999999,0.9373945950265945,0.9562982005141389,0.012218839212133967,3,,0.001,,0,,,,,,,,,
XGB,0.9199999999999999,0.9373945950265945,0.9562982005141389,0.012218839212133967,3,,0.001,,0.001,,,,,,,,,
XGB,0.9199999999999999,0.9373945950265945,0.9562982005141389,0.012218839212133967,3,,0.001,,0.1,,,,,,,,,
XGB,0.9199999999999999,0.9373945950265945,0.9562982005141389,0.012218839212133967,3,,0.001,,0.5,,,,,,,,,
GradientBoostingClassifier,0.9199999999999999,0.9349618159743806,0.9547738693467336,0.011976521372542853,,32,0.001,,,,,,,,,,,
GradientBoostingClassifier,0.9199999999999999,0.9340388844852516,0.9521410579345089,0.01070200687470882,,8,0.001,,,,,,,,,,,
GradientBoostingClassifier,0.9199999999999999,0.9340388844852516,0.9521410579345089,0.01070200687470882,,16,0.001,,,,,,,,,,,
SVC,0.9078014184397163,0.9291966760354404,0.9434889434889435,0.009076005195319495,,,,1,0.0001,rbf,,,,,,,,
kNN,0.9142857142857143,0.9244831333764301,0.9458128078817734,0.00826378460146768,,,,,,,,,8,uniform,,,,
kNN,0.9142857142857143,0.9233794429890361,0.9458128078817734,0.008684815955096856,,,,,,,,,8,distance,,,,
AdaBoostClassifier,0.8938271604938272,0.9117919547894557,0.9265822784810126,0.011149670794728703,,32,0.05,,,,,,,,,,,
SGDClassifier,0.8798076923076924,0.9042975858129851,0.9208633093525179,0.014596712537177496,,,,,,,,,,,0.5,0.1,hinge,elasticnet
SGDClassifier,0.8744186046511627,0.8944154495424577,0.9156626506024097,0.013108790106297384,,,,,,,,,,,0.5,0.1,log,elasticnet
AdaBoostClassifier,0.8672086720867208,0.8904275938943442,0.9113924050632912,0.014856474612386388,,16,0.05,,,,,,,,,,,
SGDClassifier,0.8671328671328671,0.8864183736523227,0.9035294117647059,0.00978204855810586,,,,,,,,,,,0.5,0.5,log,elasticnet
